trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_index,target_x,target_y,first_completion_time_s,first_completion_sim_time_s,first_found_by_robot,first_finder_robot_id,total_visits,duplicate_visits,completed,trial_status,stage,environment,parameter,value,setting,algorithm_key,canonical_algorithm,dga_iterations,comm_label,target_count_condition,scenario_generation_seed,scenario_sha256,out_dir,run_id
14,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,19,16,15,35.62669367203533,35.62669367203533,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
14,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,3,4,10.73220368848683,10.73220368848683,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
15,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,1,16,11,42.69914739931935,42.69914739931935,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
15,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,2,7,16,13.922661907767855,13.922661907767855,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
15,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,3,7,0,10.303887836304012,10.303887836304012,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
15,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,4,17,18,35.776327504511784,35.776327504511784,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
15,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,5,14,14,26.09668380560472,26.09668380560472,02,02,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
15,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,6,16,15,31.470856951025116,31.470856951025116,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
15,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,7,6,7,10.544149687007927,10.544149687007927,01,01,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
15,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,8,10,3,47.249184143231346,47.249184143231346,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
15,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,9,6,3,17.56914577880615,17.56914577880615,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
15,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,10,6,11,17.387681125269044,17.387681125269044,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
15,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,11,15,1,63.673399407558406,63.673399407558406,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
15,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,12,17,1,65.93268128790642,65.93268128790642,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
15,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,13,11,0,54.61688288120052,54.61688288120052,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
15,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,14,1,14,3.6822900971802746,3.6822900971802746,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
15,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,15,17,16,32.077900493668835,32.077900493668835,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
15,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,16,10,16,19.208304505965813,19.208304505965813,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
15,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,17,18,2,62.36559260092103,62.36559260092103,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
15,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,18,10,8,29.974802981297323,29.974802981297323,01,01,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
15,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,19,11,14,21.17184786471127,21.17184786471127,02,02,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
15,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,18,11,49.81555356280902,49.81555356280902,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
16,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,1,1,10,3.873819862316462,3.873819862316462,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
16,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,2,4,18,5.25678000716968,5.25678000716968,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
16,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,3,13,14,56.44781672125515,56.44781672125515,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
16,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,4,8,2,27.51370531211517,27.51370531211517,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
16,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,5,3,4,7.903826398214754,7.903826398214754,01,01,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
16,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,6,15,3,45.05160947109575,45.05160947109575,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
16,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,7,14,8,34.09218785521606,34.09218785521606,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
16,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,8,6,0,20.18849956558839,20.18849956558839,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
16,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,9,7,7,19.99284881193163,19.99284881193163,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
16,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,10,14,3,43.96255867828189,43.96255867828189,01,01,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
16,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,11,14,14,58.16058670781286,58.16058670781286,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
16,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,12,14,13,60.2521032537381,60.2521032537381,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
16,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,13,3,9,9.362696085977474,9.362696085977474,02,02,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
16,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,14,5,15,12.403147836566006,12.403147836566006,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
16,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,15,17,1,52.32459489679962,52.32459489679962,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
16,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,16,9,11,44.29665385199652,44.29665385199652,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
16,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,17,12,1,36.540282186750275,36.540282186750275,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
16,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,18,14,2,42.24471417167641,42.24471417167641,01,01,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
16,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,19,2,5,4.115388335947517,4.115388335947517,01,01,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
16,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,2,4,5.857945659537944,5.857945659537944,01,01,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
17,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,1,17,8,45.48340346128522,45.48340346128522,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
17,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,2,3,17,5.417064924270352,5.417064924270352,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
17,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,3,13,4,31.450556677028164,31.450556677028164,01,01,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
17,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h1_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,4,15,14,31.75018940965388,31.75018940965388,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h1/bernoulli/targets_20_hipc_h1_bernoulli_025,targets_20_hipc_h1_bernoulli_025
