trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status
0,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h5_ideal,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,5,True,69.9564126115898,69.9564126115898,0,0,0,41,41,44,1,0,0,0,0,0.0,0,509,0,101,300,0,41,60,86,15,0.0,20.2,3.0,collision_intent:41;hipc_entry:15;state:45,0.75,0.6818181818181819,425,131.6937,0.8323,69.1108,0.6227,425,62.5829,0.3258,completed
1,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h5_ideal,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,5,True,17.328288789007004,17.328288789007004,0,0,0,30,11,34,0,1,0,0,0,0.0,0,104,0,82,243,0,33,49,67,15,0.0,16.4,3.0,collision_intent:33;hipc_clear_bundle:4;hipc_entry:11;state:34,0.1499999999999999,0.2058823529411764,52,18.1619,0.7458,9.8929,0.5453,52,8.269,0.2439,completed
2,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h5_ideal,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,5,True,47.945045446845214,47.945045446845214,0,0,0,29,28,33,0,0,0,0,0,0.0,0,349,0,84,249,0,30,54,63,21,0.0,16.8,4.2,collision_intent:30;hipc_clear_bundle:1;hipc_entry:20;state:33,0.75,0.643939393939394,291,90.7976,0.7162,48.6846,0.463,291,42.113,0.2532,completed
3,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h5_ideal,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,5,True,36.24958330762349,36.24958330762349,0,0,0,29,22,33,0,0,0,0,0,0.0,0,254,0,80,237,0,31,49,64,16,0.0,16.0,3.2,collision_intent:31;hipc_clear_bundle:2;hipc_entry:14;state:33,0.55,0.5378787878787878,202,53.3689,0.7703,23.5978,0.5414,202,29.7711,0.2826,completed
4,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h5_ideal,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,5,True,47.54749934197725,47.54749934197725,0,0,0,29,28,33,0,0,0,0,0,0.0,0,345,0,84,249,0,30,54,63,21,0.0,16.8,4.2,collision_intent:30;hipc_clear_bundle:1;hipc_entry:20;state:33,0.75,0.643939393939394,288,100.3054,0.6994,54.6474,0.4744,288,45.658,0.2792,completed
5,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h5_ideal,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,5,True,37.52449519188256,37.52449519188256,0,0,0,31,22,35,0,0,0,0,0,0.0,0,263,0,93,276,0,33,60,68,25,0.0,18.6,5.0,collision_intent:33;hipc_clear_bundle:3;hipc_entry:22;state:35,0.55,0.5214285714285714,204,59.2451,0.7607,28.5439,0.524,204,30.7012,0.2794,completed
6,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h5_ideal,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,5,True,51.43105434146829,51.43105434146829,0,0,0,31,30,35,0,0,0,0,0,0.0,0,374,0,88,261,0,32,56,67,21,0.0,17.6,4.2,collision_intent:32;hipc_clear_bundle:1;hipc_entry:20;state:35,0.75,0.6499999999999999,311,79.5175,0.798,40.1653,0.602,311,39.3522,0.299,completed
7,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h5_ideal,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,5,True,49.0785953262989,49.0785953262989,0,0,0,30,29,34,0,0,0,0,0,0.0,0,354,0,86,255,0,31,55,65,21,0.0,17.2,4.2,collision_intent:31;hipc_clear_bundle:1;hipc_entry:20;state:34,0.75,0.6470588235294117,297,102.9203,0.7972,57.2326,0.6013,297,45.6877,0.2929,completed
8,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h5_ideal,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,5,True,58.19486109130016,58.19486109130016,0,0,0,38,34,42,0,0,0,0,0,0.0,0,420,0,115,342,0,40,75,82,33,0.0,23.0,6.6,collision_intent:40;hipc_clear_bundle:3;hipc_entry:30;state:42,0.75,0.6190476190476191,348,112.3371,0.5166,55.4086,0.3439,348,56.9285,0.3047,completed
9,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h5_ideal,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,5,True,55.59394587458393,55.59394587458393,0,0,0,36,33,40,0,0,0,0,0,0.0,0,401,0,97,288,0,38,59,78,19,0.0,19.4,3.8,collision_intent:38;hipc_clear_bundle:2;hipc_entry:17;state:40,0.6499999999999999,0.625,330,83.7504,0.7144,38.9266,0.4804,330,44.8238,0.2514,completed
10,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h5_ideal,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,5,True,50.916512256910764,50.916512256910764,0,0,0,35,30,39,0,0,0,0,0,0.0,0,365,0,92,273,0,36,56,75,17,0.0,18.4,3.4,collision_intent:36;hipc_clear_bundle:1;hipc_entry:16;state:39,0.6499999999999999,0.608974358974359,296,69.9573,0.5107,30.7982,0.3778,296,39.1591,0.2924,completed
11,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h5_ideal,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,5,True,36.396039790430564,36.396039790430564,0,0,0,27,22,31,0,0,0,0,0,0.0,0,260,0,78,231,0,29,49,60,18,0.0,15.6,3.6,collision_intent:29;hipc_clear_bundle:2;hipc_entry:16;state:31,0.44999999999999996,0.5403225806451613,210,40.8461,0.6645,17.1609,0.46,210,23.6852,0.2926,completed
12,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h5_ideal,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,5,True,49.46410302381865,49.46410302381865,0,0,0,34,29,38,0,0,0,0,0,0.0,0,353,0,92,273,0,36,56,74,18,0.0,18.4,3.6,collision_intent:36;hipc_clear_bundle:2;hipc_entry:16;state:38,0.6499999999999999,0.5921052631578947,288,66.4368,0.6976,29.8334,0.4613,288,36.6034,0.2363,completed
13,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h5_ideal,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,5,True,45.80679945719326,45.80679945719326,0,0,0,32,27,36,0,0,0,0,0,0.0,0,328,0,85,252,0,33,52,69,16,0.0,17.0,3.2,collision_intent:33;hipc_clear_bundle:1;hipc_entry:15;state:36,0.6499999999999999,0.5972222222222223,265,61.188,0.6019,28.0702,0.3233,265,33.1178,0.3231,completed
14,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h5_ideal,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,5,True,52.054116659530614,52.054116659530614,0,0,0,31,31,35,0,0,0,0,0,0.0,0,378,0,81,240,0,31,50,66,15,0.0,16.2,3.0,collision_intent:31;hipc_entry:15;state:35,0.75,0.6642857142857144,317,120.7781,0.7386,71.9506,0.4571,317,48.8275,0.3352,completed
15,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h5_ideal,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,5,True,62.66958643895608,62.66958643895608,0,0,0,47,37,51,0,0,0,0,0,0.0,0,441,0,117,348,0,48,69,99,18,0.0,23.4,3.6,collision_intent:48;hipc_clear_bundle:1;hipc_entry:17;state:51,0.55,0.5931372549019607,350,114.6121,0.6681,54.5843,0.4742,350,60.0278,0.3055,completed
16,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h5_ideal,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,5,True,57.84824271744712,57.84824271744712,0,0,0,34,34,38,0,0,0,0,0,0.0,0,421,0,87,258,0,34,53,72,15,0.0,17.4,3.0,collision_intent:34;hipc_entry:15;state:38,0.75,0.6710526315789473,353,107.8168,0.6858,60.8398,0.4934,353,46.977,0.2302,completed
17,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h5_ideal,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,5,True,77.07263709713133,77.07263709713133,0,0,0,45,45,49,0,0,0,0,0,0.0,0,560,0,109,324,0,45,64,94,15,0.0,21.8,3.0,collision_intent:45;hipc_entry:15;state:49,0.75,0.6887755102040816,469,152.7533,0.8314,80.6999,0.6946,469,72.0534,0.3762,completed
18,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h5_ideal,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,5,True,42.05367328217165,42.05367328217165,0,0,0,29,25,33,0,0,0,0,0,0.0,0,301,0,75,222,0,30,45,63,12,0.0,15.0,2.4,collision_intent:30;hipc_clear_bundle:1;hipc_entry:11;state:33,0.6499999999999999,0.5984848484848484,244,85.6483,0.7549,39.0351,0.5346,244,46.6132,0.2494,completed
19,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h5_ideal,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,5,True,43.495886553138476,43.495886553138476,0,0,0,36,26,40,0,0,0,0,0,0.0,0,304,0,101,300,0,39,62,79,22,0.0,20.2,4.4,collision_intent:39;hipc_clear_bundle:3;hipc_entry:19;state:40,0.44999999999999996,0.48750000000000004,238,65.281,0.5966,27.7227,0.3659,238,37.5583,0.3094,completed
20,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h5_ideal,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,5,True,38.97973376641782,38.97973376641782,0,0,0,30,23,34,0,0,0,0,0,0.0,0,276,0,82,243,0,31,51,65,17,0.0,16.4,3.4,collision_intent:31;hipc_clear_bundle:1;hipc_entry:16;state:34,0.6499999999999999,0.5588235294117647,217,76.037,0.711,40.8108,0.4693,217,35.2262,0.3162,completed
21,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h5_ideal,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,5,True,26.511631149523907,26.511631149523907,0,0,0,31,16,35,0,0,0,0,0,0.0,0,174,0,86,255,0,34,52,69,17,0.0,17.2,3.4,collision_intent:34;hipc_clear_bundle:3;hipc_entry:14;state:35,0.55,0.4357142857142857,118,47.0212,0.7565,26.7034,0.5086,118,20.3178,0.3102,completed
22,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h5_ideal,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,5,True,63.717149943806554,63.717149943806554,0,0,0,38,37,41,1,0,0,0,0,0.0,0,464,0,102,303,0,39,63,81,21,0.0,20.4,4.2,collision_intent:39;hipc_clear_bundle:1;hipc_entry:20;state:42,0.75,0.6646341463414633,386,134.9591,0.6766,76.3705,0.482,386,58.5886,0.2457,completed
23,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h5_ideal,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,5,True,47.32852549025127,47.32852549025127,0,0,0,32,28,36,0,0,0,0,0,0.0,0,340,0,81,240,0,33,48,69,12,0.0,16.2,2.4,collision_intent:33;hipc_clear_bundle:1;hipc_entry:11;state:36,0.6499999999999999,0.6111111111111112,277,79.4105,0.6177,39.8438,0.44,277,39.5667,0.224,completed
24,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h5_ideal,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,5,True,42.419052965527186,42.419052965527186,0,0,0,38,25,42,0,0,0,0,0,0.0,0,293,0,93,276,0,39,54,81,12,0.0,18.6,2.4,collision_intent:39;hipc_clear_bundle:1;hipc_entry:11;state:42,0.6499999999999999,0.5238095238095237,218,67.3247,0.5767,36.1202,0.4128,218,31.2045,0.2762,completed
