trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
0,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,"(10,12);(15,17);(16,5);(18,18);(2,11)",5,True,61.26082841207598,61.26082841207598,00:2;01:3;02:0;03:0,"(0,0);(0,6);(0,12);(0,18)","(10,12);(18,18);(7,12);(14,17)",390,0,completed
1,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,"(6,10);(3,16);(7,16);(10,1);(0,8)",5,True,26.89259866656454,26.89259866656454,00:1;01:1;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(10,6);(7,11);(6,10);(7,16)",165,0,completed
2,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,"(11,5);(9,8);(7,14);(2,13);(6,6)",5,True,30.263889289419065,30.263889289419065,00:2;01:0;02:3;03:0,"(0,0);(0,6);(0,12);(0,18)","(11,5);(2,14);(9,7);(7,14)",169,0,completed
3,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,"(17,11);(3,15);(1,18);(7,6);(1,16)",5,True,36.67525259833143,36.67525259833143,00:0;01:2;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(2,14);(17,11);(2,16);(1,16)",231,0,completed
4,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,"(16,4);(18,8);(10,9);(18,7);(0,7)",5,True,35.57183911458011,35.57183911458011,00:1;01:3;02:1;03:0,"(0,0);(0,6);(0,12);(0,18)","(17,4);(18,7);(18,9);(4,18)",202,0,completed
5,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,"(6,13);(13,10);(17,11);(4,4);(3,2)",5,True,33.30570198686274,33.30570198686274,00:2;01:1;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(4,4);(14,9);(17,11);(4,14)",202,0,completed
6,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,"(5,3);(0,2);(18,10);(4,4);(15,5)",5,True,43.92441659589059,43.92441659589059,00:2;01:3;02:0;03:0,"(0,0);(0,6);(0,12);(0,18)","(5,3);(18,10);(4,12);(4,1)",275,0,completed
7,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,"(3,12);(12,6);(11,9);(18,10);(18,11)",5,True,32.65791526863933,32.65791526863933,00:0;01:2;02:3;03:0,"(0,0);(0,6);(0,12);(0,18)","(11,3);(11,9);(18,10);(3,12)",187,0,completed
8,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,"(1,9);(5,12);(12,11);(12,3);(8,6)",5,True,34.73305621670965,34.73305621670965,00:2;01:2;02:1;03:0,"(0,0);(0,6);(0,12);(0,18)","(12,3);(12,11);(5,12);(5,11)",206,0,completed
9,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,"(11,11);(5,17);(9,14);(0,2);(15,0)",5,True,42.563457468592915,42.563457468592915,00:2;01:1;02:0;03:2,"(0,0);(0,6);(0,12);(0,18)","(15,0);(11,12);(5,16);(9,14)",267,0,completed
10,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,"(4,6);(17,7);(6,4);(2,9);(5,2)",5,True,33.28432332836061,33.28432332836061,00:2;01:1;02:0;03:2,"(0,0);(0,6);(0,12);(0,18)","(6,4);(17,7);(2,9);(4,6)",199,0,completed
11,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,"(2,12);(0,8);(5,10);(2,1);(18,8)",5,True,44.31727902589992,44.31727902589992,00:1;01:3;02:1;03:0,"(0,0);(0,6);(0,12);(0,18)","(0,9);(18,8);(2,1);(2,18)",285,0,completed
12,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,"(16,3);(2,14);(18,11);(0,2);(3,2)",5,True,48.17047470980562,48.17047470980562,00:2;01:0;02:2;03:1,"(0,0);(0,6);(0,12);(0,18)","(3,2);(4,4);(16,3);(3,3)",313,0,completed
13,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,"(0,8);(16,15);(6,9);(3,2);(8,8)",5,True,41.9599786207119,41.9599786207119,00:1;01:3;02:0;03:1,"(0,0);(0,6);(0,12);(0,18)","(1,8);(16,15);(3,2);(6,9)",245,0,completed
14,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,"(13,10);(10,18);(17,7);(16,7);(16,5)",5,True,40.52101952166174,40.52101952166174,00:3;01:0;02:1;03:1,"(0,0);(0,6);(0,12);(0,18)","(17,7);(10,17);(14,10);(10,18)",232,0,completed
15,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,"(6,10);(15,0);(6,6);(16,9);(17,18)",5,True,48.02191661583835,48.02191661583835,00:1;01:1;02:2;03:1,"(0,0);(0,6);(0,12);(0,18)","(8,6);(17,5);(17,8);(17,18)",276,0,completed
16,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,"(11,14);(11,7);(15,13);(14,16);(5,3)",5,True,41.83074859901988,41.83074859901988,00:2;01:0;02:3;03:0,"(0,0);(0,6);(0,12);(0,18)","(11,7);(3,6);(14,16);(10,18)",265,0,completed
17,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,"(15,11);(17,14);(6,15);(7,10);(7,2)",5,True,42.60825445908365,42.60825445908365,00:1;01:2;02:1;03:1,"(0,0);(0,6);(0,12);(0,18)","(6,16);(17,14);(8,10);(9,2)",233,0,completed
18,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,"(3,2);(16,9);(5,2);(2,16);(8,2)",5,True,42.13722147097088,42.13722147097088,00:4;01:0;02:0;03:1,"(0,0);(0,6);(0,12);(0,18)","(16,9);(2,16);(2,14);(5,2)",253,0,completed
19,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,"(4,16);(16,18);(1,11);(13,10);(3,0)",5,True,52.43645480654446,52.43645480654446,00:2;01:0;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(13,10);(9,9);(6,10);(16,18)",328,0,completed
20,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,"(12,12);(7,6);(6,17);(9,14);(17,12)",5,True,45.56488848356071,45.56488848356071,00:0;01:4;02:0;03:1,"(0,0);(0,6);(0,12);(0,18)","(7,5);(17,12);(6,17);(9,12)",267,0,completed
21,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,"(6,18);(8,12);(14,14);(3,16);(5,14)",5,True,39.11549239356188,39.11549239356188,00:1;01:1;02:2;03:1,"(0,0);(0,6);(0,12);(0,18)","(5,14);(3,16);(14,14);(6,18)",239,0,completed
22,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,"(18,8);(17,6);(18,13);(13,10);(4,14)",5,True,53.00441208925738,53.00441208925738,00:3;01:0;02:1;03:1,"(0,0);(0,6);(0,12);(0,18)","(18,13);(7,6);(15,8);(4,14)",340,0,completed
23,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,"(2,16);(12,8);(8,3);(8,0);(11,15)",5,True,47.34052985805652,47.34052985805652,00:2;01:1;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(12,8);(8,3);(11,3);(1,18)",304,0,completed
24,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h3_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,"(14,12);(7,11);(12,1);(6,17);(17,12)",5,True,39.70692351212171,39.70692351212171,00:1;01:3;02:0;03:1,"(0,0);(0,6);(0,12);(0,18)","(12,10);(17,12);(7,11);(6,15)",231,0,completed
