trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status
0,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,20,True,45.26990988094248,45.26990988094248,1,1,1,104,27,104,4,1,0,0,0,0.0,0,233,0,263,665,118,105,158,213,50,0.2505307855626327,13.15,2.5,collision_intent:105;hipc_clear_bundle:1;hipc_entry:49;state:108,0.19999999999999996,0.024038461538461453,54,74.2949,4.7176,56.425,4.3025,54,17.8699,3.9014,completed
1,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,20,True,66.16074253358339,66.16074253358339,10,10,10,145,38,126,23,4,5,5,0,0.0,0,355,0,374,947,169,151,223,300,74,0.25375375375375375,18.7,3.7,collision_intent:151;hipc_clear_bundle:2;hipc_entry:72;state:149,0.125,0.04365079365079372,82,65.1737,3.8906,47.1677,3.617,82,18.006,0.4292,completed
2,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,20,True,59.00318184510552,59.00318184510552,1,1,1,116,34,112,8,2,0,0,0,0.0,0,332,0,296,769,118,120,176,240,56,0.2239089184060721,14.8,2.8,collision_intent:120;hipc_clear_bundle:4;hipc_entry:52;state:120,0.1499999999999999,0.0848214285714286,128,107.1312,2.7373,80.0614,2.4866,128,27.0698,0.5059,completed
3,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,20,True,55.59089099082005,55.59089099082005,2,2,2,105,32,104,5,5,0,0,0,0.0,0,313,0,290,740,127,109,181,218,72,0.2351851851851852,14.5,3.6,collision_intent:109;hipc_clear_bundle:8;hipc_entry:64;state:109,0.25,0.10096153846153855,139,133.7452,3.3823,96.0565,2.9433,139,37.6887,0.4784,completed
4,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,20,True,46.01941670286068,46.01941670286068,2,2,2,97,27,94,7,0,0,0,0,0.0,0,253,0,252,637,116,99,153,200,52,0.2543859649122807,12.6,2.6,collision_intent:99;hipc_clear_bundle:2;hipc_entry:50;state:101,0.125,0.07446808510638303,86,79.6657,3.1402,61.101,2.7271,86,18.5647,0.569,completed
5,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,20,True,52.81992079318023,52.81992079318023,7,7,7,120,31,111,13,6,4,4,0,0.0,0,279,0,317,794,155,122,195,246,71,0.2658662092624357,15.85,3.55,collision_intent:122;hipc_entry:71;state:124,0.25,0.06531531531531543,66,73.9364,3.2247,58.7528,2.9382,66,15.1836,0.4226,completed
6,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,20,True,51.93624313609477,51.93624313609477,2,2,2,119,30,121,2,3,1,1,0,0.0,0,270,0,303,763,143,120,183,243,60,0.2619047619047619,15.15,3.0,collision_intent:120;hipc_clear_bundle:2;hipc_entry:58;state:123,0.10000000000000009,0.01446280991735538,58,55.6033,2.8842,43.4991,2.6234,58,12.1042,0.3428,completed
7,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,20,True,61.42907793540775,61.42907793540775,3,3,3,139,36,134,9,3,1,1,0,0.0,0,325,0,351,903,144,141,210,284,67,0.22966507177033493,17.55,3.35,collision_intent:141;hipc_entry:67;state:143,0.07499999999999996,0.04850746268656714,63,73.9876,3.4187,59.1101,3.1188,63,14.8775,0.4273,completed
8,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,20,True,58.46998018732942,58.46998018732942,5,5,5,129,34,115,18,2,3,1,1,5.0,1,306,0,325,809,163,131,194,264,61,0.2815198618307427,16.25,3.05,collision_intent:131;hipc_clear_bundle:1;hipc_entry:60;state:133,0.125,0.05434782608695654,73,70.529,5.2967,54.6576,5.0273,73,15.8714,0.4566,completed
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,20,True,70.58645923490782,70.58645923490782,10,10,10,148,41,127,25,6,2,2,0,0.0,0,383,0,375,941,181,153,222,305,70,0.2730015082956259,18.75,3.5,collision_intent:153;hipc_clear_bundle:3;hipc_entry:67;state:152,0.17500000000000004,0.09251968503937014,106,95.5534,4.8179,72.6618,4.3503,106,22.8916,0.4876,completed
